"","Log_ID","RESERVE","AREA","ALTITUDE","TEMPR","PRECIP","CONNECT10","CONNECT100","CONNECT1","REGION","REGION.sorted.N.S","TIMES","DBH.CM","AVERDP","Tree.Type..Simple.","MOSS.cover","BARK","SOIL_CON","log.AREA"
"160","HOL065","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.297617895698372,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"161","HOL066","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.715512050130304,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"162","HOL067","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.548354388357531,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"163","HOL068","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.255828480255179,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"164","HOL069","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.548354388357531,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"165","HOL070","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.715512050130304,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"166","HOL071","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.381196726584758,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"167","HOL072","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.757301465573497,1.5206012572424,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"168","HOL073","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.255828480255179,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"169","HOL074","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.464775557471145,1.5206012572424,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"170","HOL075","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.840880296459884,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"171","HOL076","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.297617895698372,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"172","HOL077","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.882669711903077,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"173","HOL078","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.506564972914338,1.5206012572424,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"174","HOL079","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",0.37101275139272,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"175","HOL080","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.840880296459884,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"176","HOL081","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.548354388357531,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"177","HOL082","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.464775557471145,1.5206012572424,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"178","HOL083","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.255828480255179,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"179","HOL084","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.381196726584758,-0.719294140251711,"fallen",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"181","HOL086","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.548354388357531,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"182","HOL087","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.172249649368792,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"183","HOL088","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.422986142027951,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"184","HOL089","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.339407311141565,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"185","HOL090","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",0.24564450506314,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"186","HOL091","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.631933219243918,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"187","HOL092","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.966248542789463,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"188","HOL093","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-1.04982737367585,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"189","HOL094","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.464775557471145,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"190","HOL095","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-1.13340620456224,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"192","HOL097","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.92445912734627,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"193","HOL098","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-1.17519562000543,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"194","HOL099","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",0.162065674176754,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"195","HOL100","HOL",-1.42725492146636,-0.847233978596702,-0.158129780348131,0.267949583224767,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.214039064811985,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"196","KEK501","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.914275152154232,0.0273376589129934,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"197","KEK502","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",1.24859047569978,0.773969458077698,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"198","KEK503","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.496380997722299,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"199","KEK504","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.59308977443736,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"200","KEK506","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.3423532817782,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"201","KEK510","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.55130035899417,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"202","KEK516","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.0784868432903672,-1.46592593941642,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"203","KEK522","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.21698503544862,0.773969458077698,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"204","KEK525","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.464775557471145,-0.719294140251711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"205","KEK527","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.203855089619947,-1.46592593941642,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"206","KEK529","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.46772152810778,2.26723305640711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"207","KEK530","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",1.1232222293702,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"208","KEK533","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",1.41574813747255,-1.46592593941642,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"209","KEK534","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.42593211266459,0.0273376589129934,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"210","KEK542","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.37101275139272,0.0273376589129934,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"211","KEK544","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.3841426972214,-1.46592593941642,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"212","KEK547","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.214039064811985,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"213","KEK552","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.966248542789463,0.0273376589129934,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"214","KEK553","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.464775557471145,0.773969458077698,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"215","KEK556","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.339407311141565,0.773969458077698,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"217","KEK558","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.381196726584758,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"218","KEK561","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",2.66943060076835,-0.719294140251711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"219","KEK562","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.287433920506333,0.0273376589129934,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"220","KEK565","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.162065674176754,0.0273376589129934,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"221","KEK566","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.287433920506333,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"222","KEK567","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.00803795823266,2.26723305640711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"223","KEK585","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.0468814030392125,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"224","KEK586","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.464775557471145,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"226","KEK593","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.214039064811985,0.0273376589129934,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"228","KEK596","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.30056386633501,2.26723305640711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"229","KEK597","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.17519562000543,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"230","KEK598","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",2.41869410810919,0.773969458077698,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"231","KEK609","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.464775557471145,-1.46592593941642,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"232","KEK610","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.381196726584758,-0.719294140251711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"233","KEK611","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.21698503544862,0.773969458077698,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"234","KEK613","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.0468814030392125,2.26723305640711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"235","KEK616","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.715512050130304,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"236","KEK618","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.30056386633501,0.0273376589129934,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"237","KEK620","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.214039064811985,1.5206012572424,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"238","KEK621","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.788906905824652,2.26723305640711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"239","KEK622","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.162065674176754,0.773969458077698,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"240","KEK623","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.00509198759601925,-0.719294140251711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"241","KEK625","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.339407311141565,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"242","KEK627","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.788906905824652,-1.46592593941642,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"243","KEK628","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.715512050130304,0.0273376589129934,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"244","KEK632","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",2.04258936912045,-1.46592593941642,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"245","KEK635","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.13340620456224,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"247","KEK639","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.21698503544862,0.773969458077698,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"248","KEK642","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.0468814030392125,1.5206012572424,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"249","KEK645","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.464775557471145,0.773969458077698,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"251","KEK649","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.42593211266459,-1.46592593941642,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"252","KEK653","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.30056386633501,0.773969458077698,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"253","KEK658","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.12027625873356,-1.46592593941642,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"254","KEK663","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.162065674176754,0.773969458077698,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"256","KEK669","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.0468814030392125,-0.719294140251711,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"257","KEK675","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.496380997722299,0.0273376589129934,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"258","KEK685","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.788906905824652,0.0273376589129934,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"259","KEK688","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.872485736711038,0.773969458077698,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"260","KEK690","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.329223335949527,-0.719294140251711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"261","KEK694","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.464775557471145,2.26723305640711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"262","KEK696","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-1.42593211266459,-0.719294140251711,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"263","KEK697","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",0.162065674176754,0.773969458077698,"Fallen",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
"264","KEK699","KEK",0.639699766191829,0.898710500709162,1.32530321410278,-0.450873331710929,-0.0183869819722749,0.648129003189907,0.815315873971106,0.635267986983993,"R5","B",-0.381196726584758,-1.46592593941642,"Broken",0.639699766191829,0.639699766191829,0.639699766191829,4.00733318523247
